date,donations,is_weekend,is_month_start,is_month_end,day_name_Friday,day_name_Monday,day_name_Saturday,day_name_Sunday,day_name_Thursday,day_name_Tuesday,day_name_Wednesday
2014-04-04,377,False,False,False,True,False,False,False,False,False,False
2014-04-05,348,True,False,False,False,False,True,False,False,False,False
2014-04-06,775,True,False,False,False,False,False,True,False,False,False
2014-04-07,412,False,False,False,False,True,False,False,False,False,False
2014-04-08,516,False,False,False,False,False,False,False,False,True,False
2014-04-09,398,False,False,False,False,False,False,False,False,False,True
2014-04-10,531,False,False,False,False,False,False,False,True,False,False
2014-04-11,341,False,False,False,True,False,False,False,False,False,False
2014-04-12,386,True,False,False,False,False,True,False,False,False,False
2014-04-13,864,True,False,False,False,False,False,True,False,False,False
2014-04-14,338,False,False,False,False,True,False,False,False,False,False
2014-04-15,306,False,False,False,False,False,False,False,False,True,False
2014-04-16,554,False,False,False,False,False,False,False,False,False,True
2014-04-17,735,False,False,False,False,False,False,False,True,False,False
2014-04-18,492,False,False,False,True,False,False,False,False,False,False
2014-04-19,768,True,False,False,False,False,True,False,False,False,False
2014-04-20,1466,True,False,False,False,False,False,True,False,False,False
2014-04-21,175,False,False,False,False,True,False,False,False,False,False
2014-04-22,817,False,False,False,False,False,False,False,False,True,False
2014-04-23,316,False,False,False,False,False,False,False,False,False,True
2014-04-24,511,False,False,False,False,False,False,False,True,False,False
2014-04-25,428,False,False,False,True,False,False,False,False,False,False
2014-04-26,510,True,False,False,False,False,True,False,False,False,False
2014-04-27,804,True,False,False,False,False,False,True,False,False,False
2014-04-28,472,False,False,False,False,True,False,False,False,False,False
2014-04-29,754,False,False,False,False,False,False,False,False,True,False
2014-04-30,79,False,False,True,False,False,False,False,False,False,True
2014-05-01,1999,False,True,False,False,False,False,False,True,False,False
2014-05-02,83,False,False,False,True,False,False,False,False,False,False
2014-05-03,336,True,False,False,False,False,True,False,False,False,False
2014-05-04,513,True,False,False,False,False,False,True,False,False,False
2014-05-05,232,False,False,False,False,True,False,False,False,False,False
2014-05-06,368,False,False,False,False,False,False,False,False,True,False
2014-05-07,435,False,False,False,False,False,False,False,False,False,True
2014-05-08,677,False,False,False,False,False,False,False,True,False,False
2014-05-09,128,False,False,False,True,False,False,False,False,False,False
2014-05-10,314,True,False,False,False,False,True,False,False,False,False
2014-05-11,580,True,False,False,False,False,False,True,False,False,False
2014-05-12,236,False,False,False,False,True,False,False,False,False,False
2014-05-13,1553,False,False,False,False,False,False,False,False,True,False
2014-05-14,307,False,False,False,False,False,False,False,False,False,True
2014-05-15,766,False,False,False,False,False,False,False,True,False,False
2014-05-16,319,False,False,False,True,False,False,False,False,False,False
2014-05-17,628,True,False,False,False,False,True,False,False,False,False
2014-05-18,1533,True,False,False,False,False,False,True,False,False,False
2014-05-19,248,False,False,False,False,True,False,False,False,False,False
2014-05-20,511,False,False,False,False,False,False,False,False,True,False
2014-05-21,569,False,False,False,False,False,False,False,False,False,True
2014-05-22,569,False,False,False,False,False,False,False,True,False,False
2014-05-23,266,False,False,False,True,False,False,False,False,False,False
2014-05-24,976,True,False,False,False,False,True,False,False,False,False
2014-05-25,863,True,False,False,False,False,False,True,False,False,False
2014-05-26,255,False,False,False,False,True,False,False,False,False,False
2014-05-27,571,False,False,False,False,False,False,False,False,True,False
2014-05-28,386,False,False,False,False,False,False,False,False,False,True
2014-05-29,416,False,False,False,False,False,False,False,True,False,False
2014-05-30,169,False,False,False,True,False,False,False,False,False,False
2014-05-31,365,True,False,True,False,False,True,False,False,False,False
2014-06-01,802,True,True,False,False,False,False,True,False,False,False
2014-06-02,101,False,False,False,False,True,False,False,False,False,False
2014-06-03,290,False,False,False,False,False,False,False,False,True,False
2014-06-04,494,False,False,False,False,False,False,False,False,False,True
2014-06-05,601,False,False,False,False,False,False,False,True,False,False
2014-06-06,169,False,False,False,True,False,False,False,False,False,False
2014-06-07,453,True,False,False,False,False,True,False,False,False,False
2014-06-08,648,True,False,False,False,False,False,True,False,False,False
2014-06-09,212,False,False,False,False,True,False,False,False,False,False
2014-06-10,465,False,False,False,False,False,False,False,False,True,False
2014-06-11,584,False,False,False,False,False,False,False,False,False,True
2014-06-12,812,False,False,False,False,False,False,False,True,False,False
2014-06-13,544,False,False,False,True,False,False,False,False,False,False
2014-06-14,416,True,False,False,False,False,True,False,False,False,False
2014-06-15,713,True,False,False,False,False,False,True,False,False,False
2014-06-16,460,False,False,False,False,True,False,False,False,False,False
2014-06-17,595,False,False,False,False,False,False,False,False,True,False
2014-06-18,573,False,False,False,False,False,False,False,False,False,True
2014-06-19,742,False,False,False,False,False,False,False,True,False,False
2014-06-20,440,False,False,False,True,False,False,False,False,False,False
2014-06-21,874,True,False,False,False,False,True,False,False,False,False
2014-06-22,1006,True,False,False,False,False,False,True,False,False,False
2014-06-23,548,False,False,False,False,True,False,False,False,False,False
2014-06-24,614,False,False,False,False,False,False,False,False,True,False
2014-06-25,523,False,False,False,False,False,False,False,False,False,True
2014-06-26,641,False,False,False,False,False,False,False,True,False,False
2014-06-27,377,False,False,False,True,False,False,False,False,False,False
2014-06-28,1042,True,False,False,False,False,True,False,False,False,False
2014-06-29,516,True,False,False,False,False,False,True,False,False,False
2014-06-30,124,False,False,True,False,True,False,False,False,False,False
2014-07-01,167,False,True,False,False,False,False,False,False,True,False
2014-07-02,84,False,False,False,False,False,False,False,False,False,True
2014-07-03,96,False,False,False,False,False,False,False,True,False,False
2014-07-04,44,False,False,False,True,False,False,False,False,False,False
2014-07-05,364,True,False,False,False,False,True,False,False,False,False
2014-07-06,903,True,False,False,False,False,False,True,False,False,False
2014-07-07,91,False,False,False,False,True,False,False,False,False,False
2014-07-08,84,False,False,False,False,False,False,False,False,True,False
2014-07-09,159,False,False,False,False,False,False,False,False,False,True
2014-07-10,177,False,False,False,False,False,False,False,True,False,False
2014-07-11,171,False,False,False,True,False,False,False,False,False,False
2014-07-12,251,True,False,False,False,False,True,False,False,False,False
2014-07-13,923,True,False,False,False,False,False,True,False,False,False
2014-07-14,47,False,False,False,False,True,False,False,False,False,False
2014-07-15,71,False,False,False,False,False,False,False,False,True,False
2014-07-16,247,False,False,False,False,False,False,False,False,False,True
2014-07-17,119,False,False,False,False,False,False,False,True,False,False
2014-07-18,103,False,False,False,True,False,False,False,False,False,False
2014-07-19,366,True,False,False,False,False,True,False,False,False,False
2014-07-20,1122,True,False,False,False,False,False,True,False,False,False
2014-07-21,168,False,False,False,False,True,False,False,False,False,False
2014-07-22,354,False,False,False,False,False,False,False,False,True,False
2014-07-23,490,False,False,False,False,False,False,False,False,False,True
2014-07-24,483,False,False,False,False,False,False,False,True,False,False
2014-07-25,409,False,False,False,True,False,False,False,False,False,False
2014-07-26,223,True,False,False,False,False,True,False,False,False,False
2014-07-27,161,True,False,False,False,False,False,True,False,False,False
2014-07-28,0,False,False,False,False,True,False,False,False,False,False
2014-07-29,0,False,False,False,False,False,False,False,False,True,False
2014-07-30,149,False,False,False,False,False,False,False,False,False,True
2014-07-31,176,False,False,True,False,False,False,False,True,False,False
2014-08-01,206,False,True,False,True,False,False,False,False,False,False
2014-08-02,533,True,False,False,False,False,True,False,False,False,False
2014-08-03,687,True,False,False,False,False,False,True,False,False,False
2014-08-04,175,False,False,False,False,True,False,False,False,False,False
2014-08-05,610,False,False,False,False,False,False,False,False,True,False
2014-08-06,635,False,False,False,False,False,False,False,False,False,True
2014-08-07,454,False,False,False,False,False,False,False,True,False,False
2014-08-08,498,False,False,False,True,False,False,False,False,False,False
2014-08-09,648,True,False,False,False,False,True,False,False,False,False
2014-08-10,1292,True,False,False,False,False,False,True,False,False,False
2014-08-11,85,False,False,False,False,True,False,False,False,False,False
2014-08-12,545,False,False,False,False,False,False,False,False,True,False
2014-08-13,628,False,False,False,False,False,False,False,False,False,True
2014-08-14,748,False,False,False,False,False,False,False,True,False,False
2014-08-15,628,False,False,False,True,False,False,False,False,False,False
2014-08-16,458,True,False,False,False,False,True,False,False,False,False
2014-08-17,1316,True,False,False,False,False,False,True,False,False,False
2014-08-18,85,False,False,False,False,True,False,False,False,False,False
2014-08-19,510,False,False,False,False,False,False,False,False,True,False
2014-08-20,931,False,False,False,False,False,False,False,False,False,True
2014-08-21,875,False,False,False,False,False,False,False,True,False,False
2014-08-22,327,False,False,False,True,False,False,False,False,False,False
2014-08-23,712,True,False,False,False,False,True,False,False,False,False
2014-08-24,808,True,False,False,False,False,False,True,False,False,False
2014-08-25,249,False,False,False,False,True,False,False,False,False,False
2014-08-26,476,False,False,False,False,False,False,False,False,True,False
2014-08-27,535,False,False,False,False,False,False,False,False,False,True
2014-08-28,325,False,False,False,False,False,False,False,True,False,False
2014-08-29,328,False,False,False,True,False,False,False,False,False,False
2014-08-30,646,True,False,False,False,False,True,False,False,False,False
2014-08-31,668,True,False,True,False,False,False,True,False,False,False
2014-09-01,387,False,True,False,False,True,False,False,False,False,False
2014-09-02,129,False,False,False,False,False,False,False,False,True,False
2014-09-03,303,False,False,False,False,False,False,False,False,False,True
2014-09-04,202,False,False,False,False,False,False,False,True,False,False
2014-09-05,325,False,False,False,True,False,False,False,False,False,False
2014-09-06,544,True,False,False,False,False,True,False,False,False,False
2014-09-07,722,True,False,False,False,False,False,True,False,False,False
2014-09-08,304,False,False,False,False,True,False,False,False,False,False
2014-09-09,497,False,False,False,False,False,False,False,False,True,False
2014-09-10,609,False,False,False,False,False,False,False,False,False,True
2014-09-11,471,False,False,False,False,False,False,False,True,False,False
2014-09-12,168,False,False,False,True,False,False,False,False,False,False
2014-09-13,414,True,False,False,False,False,True,False,False,False,False
2014-09-14,546,True,False,False,False,False,False,True,False,False,False
2014-09-15,135,False,False,False,False,True,False,False,False,False,False
2014-09-16,305,False,False,False,False,False,False,False,False,True,False
2014-09-17,536,False,False,False,False,False,False,False,False,False,True
2014-09-18,745,False,False,False,False,False,False,False,True,False,False
2014-09-19,332,False,False,False,True,False,False,False,False,False,False
2014-09-20,586,True,False,False,False,False,True,False,False,False,False
2014-09-21,820,True,False,False,False,False,False,True,False,False,False
2014-09-22,506,False,False,False,False,True,False,False,False,False,False
2014-09-23,706,False,False,False,False,False,False,False,False,True,False
2014-09-24,1152,False,False,False,False,False,False,False,False,False,True
2014-09-25,807,False,False,False,False,False,False,False,True,False,False
2014-09-26,503,False,False,False,True,False,False,False,False,False,False
2014-09-27,1138,True,False,False,False,False,True,False,False,False,False
2014-09-28,1053,True,False,False,False,False,False,True,False,False,False
2014-09-29,500,False,False,False,False,True,False,False,False,False,False
2014-09-30,682,False,False,True,False,False,False,False,False,True,False
2014-10-01,580,False,True,False,False,False,False,False,False,False,True
2014-10-02,408,False,False,False,False,False,False,False,True,False,False
2014-10-03,166,False,False,False,True,False,False,False,False,False,False
2014-10-04,217,True,False,False,False,False,True,False,False,False,False
2014-10-05,179,True,False,False,False,False,False,True,False,False,False
2014-10-06,58,False,False,False,False,True,False,False,False,False,False
2014-10-07,458,False,False,False,False,False,False,False,False,True,False
2014-10-08,243,False,False,False,False,False,False,False,False,False,True
2014-10-09,260,False,False,False,False,False,False,False,True,False,False
2014-10-10,560,False,False,False,True,False,False,False,False,False,False
2014-10-11,577,True,False,False,False,False,True,False,False,False,False
2014-10-12,611,True,False,False,False,False,False,True,False,False,False
2014-10-13,549,False,False,False,False,True,False,False,False,False,False
2014-10-14,654,False,False,False,False,False,False,False,False,True,False
2014-10-15,876,False,False,False,False,False,False,False,False,False,True
2014-10-16,845,False,False,False,False,False,False,False,True,False,False
2014-10-17,700,False,False,False,True,False,False,False,False,False,False
2014-10-18,384,True,False,False,False,False,True,False,False,False,False
2014-10-19,1471,True,False,False,False,False,False,True,False,False,False
2014-10-20,203,False,False,False,False,True,False,False,False,False,False
2014-10-21,184,False,False,False,False,False,False,False,False,True,False
2014-10-22,104,False,False,False,False,False,False,False,False,False,True
2014-10-23,247,False,False,False,False,False,False,False,True,False,False
2014-10-24,224,False,False,False,True,False,False,False,False,False,False
2014-10-25,265,True,False,False,False,False,True,False,False,False,False
2014-10-26,654,True,False,False,False,False,False,True,False,False,False
2014-10-27,263,False,False,False,False,True,False,False,False,False,False
2014-10-28,561,False,False,False,False,False,False,False,False,True,False
2014-10-29,743,False,False,False,False,False,False,False,False,False,True
2014-10-30,691,False,False,False,False,False,False,False,True,False,False
2014-10-31,370,False,False,True,True,False,False,False,False,False,False
2014-11-01,387,True,True,False,False,False,True,False,False,False,False
2014-11-02,554,True,False,False,False,False,False,True,False,False,False
2014-11-03,226,False,False,False,False,True,False,False,False,False,False
2014-11-04,515,False,False,False,False,False,False,False,False,True,False
2014-11-05,685,False,False,False,False,False,False,False,False,False,True
2014-11-06,422,False,False,False,False,False,False,False,True,False,False
2014-11-07,145,False,False,False,True,False,False,False,False,False,False
2014-11-08,284,True,False,False,False,False,True,False,False,False,False
2014-11-09,469,True,False,False,False,False,False,True,False,False,False
2014-11-10,247,False,False,False,False,True,False,False,False,False,False
2014-11-11,547,False,False,False,False,False,False,False,False,True,False
2014-11-12,594,False,False,False,False,False,False,False,False,False,True
2014-11-13,522,False,False,False,False,False,False,False,True,False,False
2014-11-14,271,False,False,False,True,False,False,False,False,False,False
2014-11-15,477,True,False,False,False,False,True,False,False,False,False
2014-11-16,453,True,False,False,False,False,False,True,False,False,False
2014-11-17,376,False,False,False,False,True,False,False,False,False,False
2014-11-18,506,False,False,False,False,False,False,False,False,True,False
2014-11-19,752,False,False,False,False,False,False,False,False,False,True
2014-11-20,719,False,False,False,False,False,False,False,True,False,False
2014-11-21,324,False,False,False,True,False,False,False,False,False,False
2014-11-22,351,True,False,False,False,False,True,False,False,False,False
2014-11-23,744,True,False,False,False,False,False,True,False,False,False
2014-11-24,264,False,False,False,False,True,False,False,False,False,False
2014-11-25,337,False,False,False,False,False,False,False,False,True,False
2014-11-26,391,False,False,False,False,False,False,False,False,False,True
2014-11-27,440,False,False,False,False,False,False,False,True,False,False
2014-11-28,499,False,False,False,True,False,False,False,False,False,False
2014-11-29,553,True,False,False,False,False,True,False,False,False,False
2014-11-30,698,True,False,True,False,False,False,True,False,False,False
2014-12-01,309,False,True,False,False,True,False,False,False,False,False
2014-12-02,359,False,False,False,False,False,False,False,False,True,False
2014-12-03,538,False,False,False,False,False,False,False,False,False,True
2014-12-04,568,False,False,False,False,False,False,False,True,False,False
2014-12-05,360,False,False,False,True,False,False,False,False,False,False
2014-12-06,601,True,False,False,False,False,True,False,False,False,False
2014-12-07,833,True,False,False,False,False,False,True,False,False,False
2014-12-08,257,False,False,False,False,True,False,False,False,False,False
2014-12-09,390,False,False,False,False,False,False,False,False,True,False
2014-12-10,536,False,False,False,False,False,False,False,False,False,True
2014-12-11,328,False,False,False,False,False,False,False,True,False,False
2014-12-12,146,False,False,False,True,False,False,False,False,False,False
2014-12-13,320,True,False,False,False,False,True,False,False,False,False
2014-12-14,749,True,False,False,False,False,False,True,False,False,False
2014-12-15,275,False,False,False,False,True,False,False,False,False,False
2014-12-16,419,False,False,False,False,False,False,False,False,True,False
2014-12-17,467,False,False,False,False,False,False,False,False,False,True
2014-12-18,405,False,False,False,False,False,False,False,True,False,False
2014-12-19,554,False,False,False,True,False,False,False,False,False,False
2014-12-20,587,True,False,False,False,False,True,False,False,False,False
2014-12-21,629,True,False,False,False,False,False,True,False,False,False
2014-12-22,156,False,False,False,False,True,False,False,False,False,False
2014-12-23,227,False,False,False,False,False,False,False,False,True,False
2014-12-24,165,False,False,False,False,False,False,False,False,False,True
2014-12-25,448,False,False,False,False,False,False,False,True,False,False
2014-12-26,183,False,False,False,True,False,False,False,False,False,False
2014-12-27,368,True,False,False,False,False,True,False,False,False,False
2014-12-28,731,True,False,False,False,False,False,True,False,False,False
2014-12-29,160,False,False,False,False,True,False,False,False,False,False
2014-12-30,421,False,False,False,False,False,False,False,False,True,False
2014-12-31,437,False,False,True,False,False,False,False,False,False,True
2015-01-01,673,False,True,False,False,False,False,False,True,False,False
2015-01-02,404,False,False,False,True,False,False,False,False,False,False
2015-01-03,791,True,False,False,False,False,True,False,False,False,False
2015-01-04,810,True,False,False,False,False,False,True,False,False,False
2015-01-05,344,False,False,False,False,True,False,False,False,False,False
2015-01-06,548,False,False,False,False,False,False,False,False,True,False
2015-01-07,1408,False,False,False,False,False,False,False,False,False,True
2015-01-08,660,False,False,False,False,False,False,False,True,False,False
2015-01-09,575,False,False,False,True,False,False,False,False,False,False
2015-01-10,914,True,False,False,False,False,True,False,False,False,False
2015-01-11,1073,True,False,False,False,False,False,True,False,False,False
2015-01-12,260,False,False,False,False,True,False,False,False,False,False
2015-01-13,469,False,False,False,False,False,False,False,False,True,False
2015-01-14,731,False,False,False,False,False,False,False,False,False,True
2015-01-15,577,False,False,False,False,False,False,False,True,False,False
2015-01-16,347,False,False,False,True,False,False,False,False,False,False
2015-01-17,591,True,False,False,False,False,True,False,False,False,False
2015-01-18,545,True,False,False,False,False,False,True,False,False,False
2015-01-19,416,False,False,False,False,True,False,False,False,False,False
2015-01-20,496,False,False,False,False,False,False,False,False,True,False
2015-01-21,565,False,False,False,False,False,False,False,False,False,True
2015-01-22,387,False,False,False,False,False,False,False,True,False,False
2015-01-23,226,False,False,False,True,False,False,False,False,False,False
2015-01-24,635,True,False,False,False,False,True,False,False,False,False
2015-01-25,543,True,False,False,False,False,False,True,False,False,False
2015-01-26,294,False,False,False,False,True,False,False,False,False,False
2015-01-27,370,False,False,False,False,False,False,False,False,True,False
2015-01-28,684,False,False,False,False,False,False,False,False,False,True
2015-01-29,450,False,False,False,False,False,False,False,True,False,False
2015-01-30,201,False,False,False,True,False,False,False,False,False,False
2015-01-31,501,True,False,True,False,False,True,False,False,False,False
2015-02-01,220,True,True,False,False,False,False,True,False,False,False
2015-02-02,436,False,False,False,False,True,False,False,False,False,False
2015-02-03,1546,False,False,False,False,False,False,False,False,True,False
2015-02-04,131,False,False,False,False,False,False,False,False,False,True
2015-02-05,634,False,False,False,False,False,False,False,True,False,False
2015-02-06,103,False,False,False,True,False,False,False,False,False,False
2015-02-07,459,True,False,False,False,False,True,False,False,False,False
2015-02-08,621,True,False,False,False,False,False,True,False,False,False
2015-02-09,311,False,False,False,False,True,False,False,False,False,False
2015-02-10,599,False,False,False,False,False,False,False,False,True,False
2015-02-11,520,False,False,False,False,False,False,False,False,False,True
2015-02-12,689,False,False,False,False,False,False,False,True,False,False
2015-02-13,300,False,False,False,True,False,False,False,False,False,False
2015-02-14,593,True,False,False,False,False,True,False,False,False,False
2015-02-15,670,True,False,False,False,False,False,True,False,False,False
2015-02-16,445,False,False,False,False,True,False,False,False,False,False
2015-02-17,526,False,False,False,False,False,False,False,False,True,False
2015-02-18,432,False,False,False,False,False,False,False,False,False,True
2015-02-19,151,False,False,False,False,False,False,False,True,False,False
2015-02-20,226,False,False,False,True,False,False,False,False,False,False
2015-02-21,377,True,False,False,False,False,True,False,False,False,False
2015-02-22,412,True,False,False,False,False,False,True,False,False,False
2015-02-23,316,False,False,False,False,True,False,False,False,False,False
2015-02-24,691,False,False,False,False,False,False,False,False,True,False
2015-02-25,686,False,False,False,False,False,False,False,False,False,True
2015-02-26,654,False,False,False,False,False,False,False,True,False,False
2015-02-27,308,False,False,False,True,False,False,False,False,False,False
2015-02-28,568,True,False,True,False,False,True,False,False,False,False
2015-03-01,367,True,True,False,False,False,False,True,False,False,False
2015-03-02,160,False,False,False,False,True,False,False,False,False,False
2015-03-03,328,False,False,False,False,False,False,False,False,True,False
2015-03-04,563,False,False,False,False,False,False,False,False,False,True
2015-03-05,410,False,False,False,False,False,False,False,True,False,False
2015-03-06,230,False,False,False,True,False,False,False,False,False,False
2015-03-07,715,True,False,False,False,False,True,False,False,False,False
2015-03-08,807,True,False,False,False,False,False,True,False,False,False
2015-03-09,275,False,False,False,False,True,False,False,False,False,False
2015-03-10,786,False,False,False,False,False,False,False,False,True,False
2015-03-11,926,False,False,False,False,False,False,False,False,False,True
2015-03-12,609,False,False,False,False,False,False,False,True,False,False
2015-03-13,692,False,False,False,True,False,False,False,False,False,False
2015-03-14,692,True,False,False,False,False,True,False,False,False,False
2015-03-15,896,True,False,False,False,False,False,True,False,False,False
2015-03-16,96,False,False,False,False,True,False,False,False,False,False
2015-03-17,345,False,False,False,False,False,False,False,False,True,False
2015-03-18,560,False,False,False,False,False,False,False,False,False,True
2015-03-19,424,False,False,False,False,False,False,False,True,False,False
2015-03-20,258,False,False,False,True,False,False,False,False,False,False
2015-03-21,469,True,False,False,False,False,True,False,False,False,False
2015-03-22,565,True,False,False,False,False,False,True,False,False,False
2015-03-23,176,False,False,False,False,True,False,False,False,False,False
2015-03-24,582,False,False,False,False,False,False,False,False,True,False
2015-03-25,449,False,False,False,False,False,False,False,False,False,True
2015-03-26,598,False,False,False,False,False,False,False,True,False,False
2015-03-27,361,False,False,False,True,False,False,False,False,False,False
2015-03-28,622,True,False,False,False,False,True,False,False,False,False
2015-03-29,342,True,False,False,False,False,False,True,False,False,False
2015-03-30,119,False,False,False,False,True,False,False,False,False,False
2015-03-31,732,False,False,True,False,False,False,False,False,True,False
2015-04-01,402,False,True,False,False,False,False,False,False,False,True
2015-04-02,470,False,False,False,False,False,False,False,True,False,False
2015-04-03,651,False,False,False,True,False,False,False,False,False,False
2015-04-04,754,True,False,False,False,False,True,False,False,False,False
2015-04-05,428,True,False,False,False,False,False,True,False,False,False
2015-04-06,581,False,False,False,False,True,False,False,False,False,False
2015-04-07,721,False,False,False,False,False,False,False,False,True,False
2015-04-08,494,False,False,False,False,False,False,False,False,False,True
2015-04-09,489,False,False,False,False,False,False,False,True,False,False
2015-04-10,529,False,False,False,True,False,False,False,False,False,False
2015-04-11,807,True,False,False,False,False,True,False,False,False,False
2015-04-12,463,True,False,False,False,False,False,True,False,False,False
2015-04-13,400,False,False,False,False,True,False,False,False,False,False
2015-04-14,686,False,False,False,False,False,False,False,False,True,False
2015-04-15,554,False,False,False,False,False,False,False,False,False,True
2015-04-16,549,False,False,False,False,False,False,False,True,False,False
2015-04-17,241,False,False,False,True,False,False,False,False,False,False
2015-04-18,648,True,False,False,False,False,True,False,False,False,False
2015-04-19,994,True,False,False,False,False,False,True,False,False,False
2015-04-20,1200,False,False,False,False,True,False,False,False,False,False
2015-04-21,717,False,False,False,False,False,False,False,False,True,False
2015-04-22,555,False,False,False,False,False,False,False,False,False,True
2015-04-23,602,False,False,False,False,False,False,False,True,False,False
2015-04-24,304,False,False,False,True,False,False,False,False,False,False
2015-04-25,772,True,False,False,False,False,True,False,False,False,False
2015-04-26,864,True,False,False,False,False,False,True,False,False,False
2015-04-27,163,False,False,False,False,True,False,False,False,False,False
2015-04-28,556,False,False,False,False,False,False,False,False,True,False
2015-04-29,346,False,False,False,False,False,False,False,False,False,True
2015-04-30,449,False,False,True,False,False,False,False,True,False,False
2015-05-01,1582,False,True,False,True,False,False,False,False,False,False
2015-05-02,326,True,False,False,False,False,True,False,False,False,False
2015-05-03,1077,True,False,False,False,False,False,True,False,False,False
2015-05-04,102,False,False,False,False,True,False,False,False,False,False
2015-05-05,141,False,False,False,False,False,False,False,False,True,False
2015-05-06,761,False,False,False,False,False,False,False,False,False,True
2015-05-07,320,False,False,False,False,False,False,False,True,False,False
2015-05-08,454,False,False,False,True,False,False,False,False,False,False
2015-05-09,329,True,False,False,False,False,True,False,False,False,False
2015-05-10,628,True,False,False,False,False,False,True,False,False,False
2015-05-11,218,False,False,False,False,True,False,False,False,False,False
2015-05-12,585,False,False,False,False,False,False,False,False,True,False
2015-05-13,408,False,False,False,False,False,False,False,False,False,True
2015-05-14,404,False,False,False,False,False,False,False,True,False,False
2015-05-15,508,False,False,False,True,False,False,False,False,False,False
2015-05-16,432,True,False,False,False,False,True,False,False,False,False
2015-05-17,720,True,False,False,False,False,False,True,False,False,False
2015-05-18,189,False,False,False,False,True,False,False,False,False,False
2015-05-19,446,False,False,False,False,False,False,False,False,True,False
2015-05-20,539,False,False,False,False,False,False,False,False,False,True
2015-05-21,840,False,False,False,False,False,False,False,True,False,False
2015-05-22,246,False,False,False,True,False,False,False,False,False,False
2015-05-23,448,True,False,False,False,False,True,False,False,False,False
2015-05-24,554,True,False,False,False,False,False,True,False,False,False
2015-05-25,216,False,False,False,False,True,False,False,False,False,False
2015-05-26,608,False,False,False,False,False,False,False,False,True,False
2015-05-27,763,False,False,False,False,False,False,False,False,False,True
2015-05-28,330,False,False,False,False,False,False,False,True,False,False
2015-05-29,264,False,False,False,True,False,False,False,False,False,False
2015-05-30,477,True,False,False,False,False,True,False,False,False,False
2015-05-31,943,True,False,True,False,False,False,True,False,False,False
2015-06-01,459,False,True,False,False,True,False,False,False,False,False
2015-06-02,429,False,False,False,False,False,False,False,False,True,False
2015-06-03,657,False,False,False,False,False,False,False,False,False,True
2015-06-04,666,False,False,False,False,False,False,False,True,False,False
2015-06-05,361,False,False,False,True,False,False,False,False,False,False
2015-06-06,417,True,False,False,False,False,True,False,False,False,False
2015-06-07,768,True,False,False,False,False,False,True,False,False,False
2015-06-08,491,False,False,False,False,True,False,False,False,False,False
2015-06-09,540,False,False,False,False,False,False,False,False,True,False
2015-06-10,539,False,False,False,False,False,False,False,False,False,True
2015-06-11,734,False,False,False,False,False,False,False,True,False,False
2015-06-12,719,False,False,False,True,False,False,False,False,False,False
2015-06-13,871,True,False,False,False,False,True,False,False,False,False
2015-06-14,1364,True,False,False,False,False,False,True,False,False,False
2015-06-15,610,False,False,False,False,True,False,False,False,False,False
2015-06-16,759,False,False,False,False,False,False,False,False,True,False
2015-06-17,726,False,False,False,False,False,False,False,False,False,True
2015-06-18,29,False,False,False,False,False,False,False,True,False,False
2015-06-19,44,False,False,False,True,False,False,False,False,False,False
2015-06-20,360,True,False,False,False,False,True,False,False,False,False
2015-06-21,878,True,False,False,False,False,False,True,False,False,False
2015-06-22,113,False,False,False,False,True,False,False,False,False,False
2015-06-23,100,False,False,False,False,False,False,False,False,True,False
2015-06-24,98,False,False,False,False,False,False,False,False,False,True
2015-06-25,107,False,False,False,False,False,False,False,True,False,False
2015-06-26,78,False,False,False,True,False,False,False,False,False,False
2015-06-27,853,True,False,False,False,False,True,False,False,False,False
2015-06-28,827,True,False,False,False,False,False,True,False,False,False
2015-06-29,82,False,False,False,False,True,False,False,False,False,False
2015-06-30,122,False,False,True,False,False,False,False,False,True,False
2015-07-01,124,False,True,False,False,False,False,False,False,False,True
2015-07-02,143,False,False,False,False,False,False,False,True,False,False
2015-07-03,175,False,False,False,True,False,False,False,False,False,False
2015-07-04,298,True,False,False,False,False,True,False,False,False,False
2015-07-05,1349,True,False,False,False,False,False,True,False,False,False
2015-07-06,249,False,False,False,False,True,False,False,False,False,False
2015-07-07,352,False,False,False,False,False,False,False,False,True,False
2015-07-08,472,False,False,False,False,False,False,False,False,False,True
2015-07-09,405,False,False,False,False,False,False,False,True,False,False
2015-07-10,497,False,False,False,True,False,False,False,False,False,False
2015-07-11,460,True,False,False,False,False,True,False,False,False,False
2015-07-12,1065,True,False,False,False,False,False,True,False,False,False
2015-07-13,126,False,False,False,False,True,False,False,False,False,False
2015-07-14,161,False,False,False,False,False,False,False,False,True,False
2015-07-15,96,False,False,False,False,False,False,False,False,False,True
2015-07-16,72,False,False,False,False,False,False,False,True,False,False
2015-07-17,0,False,False,False,True,False,False,False,False,False,False
2015-07-18,217,True,False,False,False,False,True,False,False,False,False
2015-07-19,476,True,False,False,False,False,False,True,False,False,False
2015-07-20,299,False,False,False,False,True,False,False,False,False,False
2015-07-21,380,False,False,False,False,False,False,False,False,True,False
2015-07-22,344,False,False,False,False,False,False,False,False,False,True
2015-07-23,228,False,False,False,False,False,False,False,True,False,False
2015-07-24,334,False,False,False,True,False,False,False,False,False,False
2015-07-25,874,True,False,False,False,False,True,False,False,False,False
2015-07-26,1001,True,False,False,False,False,False,True,False,False,False
